dialog_key,context,response
KDCONV-000006,"嗯，我还可以，我对经典的电影没有什么抵抗力。
啊，凯文·科斯特纳主要成就有哪些呢？
那可是太多了，第41届柏林国际电影节艺术杰出成就奖，第48届【美国电影】电视【金球奖最佳导演奖】
奥，是个很优秀的人，最最初怎么出道的呢？
1987年，主演犯罪片《铁面无私》而开始引起人们的关注。然后1990年，首次担任导演，并制片和主演西部冒险片《与狼共舞》。
奥，是个有魄力的人，我就很佩服这样的人
嗯，他个人的生活爱好和很多男孩都差不多呢，爱唱歌，爱打篮球
那他有什么歌曲专辑啥的吗？
这个你问倒我了，我不太清楚呢
没关系的，回头我去百度上去搜搜去，找到了的话，我分享给你",好的呢，影视方面他还是很突出的呢，我又想起了他获得过第63届奥斯卡金像奖最佳导演奖，影片奖
LCCC-099601,好讨厌的啊你这个人！晚饭都不等等我,其实我没吃我爸烧的菜我不爱
LCCC-062276,"失眠的时候说给自己听
头像是情侣吗",碰巧了。
LCCC-080533,"高瘦美，你好！
只要表情好，其他都不是问题
我的问题就是不会表情，不过还有我老公垫底〜",我去，你气场那么强大还谦虚
ECM-025928,可得陪点蔬菜哦,家里米有蔬菜…馄饨里有蔬菜…
LCCC-023903,"要菜刀嘛
给我两把
花了多少",一点点
LCCC-001693,"脚踝不冷吗
不冷啊",健康
LCCC-093075,"谢谢丝莹。。
快回来吧注意安全
已经在宿舍了呢
早些休息
也对自己说。晚安",晚安
LCCC-072239,"我语文不好
我晓得",那你跟我解释下
KDCONV-000613,你知道茅盾故居这个景点吗？,嗯，茅盾逝世后，故居辟为陈列馆对公众开放故居的前院开设了2个陈列室，陈列茅盾生前的实物和图片，包括手稿、作品、信件、手迹和茅盾主编过的文学刊物等，...
LCCC-096018,帕萨特好开么,还可以。
LCCC-051209,"天天能调情，加班也愿意啊
呵呵知音钢琴城欢迎你！
在哪里啊",长安中路189号图书馆附近
ECM-000617,走秀的具体排表有吗？,我们会在微博上公布，请关注我们
LCCC-032063,"科普一下好吗
看了一下你家小猫也2个月，小奶猫不能洗澡的",我都洗两回了拉了一身不得不洗
ECM-066546,好几天前的事情了,两台啦...不要太过分啊
LCCC-023889,"用上红轴之后，其他的都不能接受了就…公司都让我换成红轴了
哈哈因为以前没用过机械键盘各种轴更是不懂
红轴上瘾真得不骗你
那我买对了嘻嘻高兴",恩打字省力键程短打字玩游戏都可以
ECM-037262,啊？？你走了么？,散场等了会就走了刚刚吃了宵夜洗完澡哈哈爽死了
ECM-081554,编导要哇,请多支持我们！
LCCC-025070,半夜醒来，海棠花依旧,这是海棠花？
LCCC-053531,"过年好，
好久不见",你蛰了嘛，
LCCC-061747,"君子之交淡如水
什么之交浓如蜜
老污鬼",我说什么了
LCCC-108199,上海小龙虾也好吃,上海不正宗
ECM-085780,提前祝你生日快乐,明天我生日了，还不去我空间日志留言，小心我不理你了啊！
LCCC-025722,"哟~少女婷你好~
少女婷不是你吗",是我呀，暂时给你用下
LCCC-029701,"早上好
五一潜江见
你们怎么来，我怕是没票哦",你没有票？
LCCC-006850,"酒酒见过我烨没
必须见过啊，他不是跟我有那么多合照么？
你是不是专门来社里得瑟的？你说啊你说啊，让我们羡慕嫉妒恨是不
岂敢岂敢！
我还没见过他真人呢",我悄悄告诉你真人更帅！
ECM-007885,典型狗仔,这是个非常喜欢排球，超崇拜你，你啥时候给他签个名呗
LCCC-104770,"因为喜欢小四写的东西吖
我看最小说几年了，里面有小四的..
我有看过几本我对最小说没兴趣因为有些是连载的很麻烦!",但可以看别人呢嘛..多类型点
LCCC-090876,"来啦
你最喜爱的两个人",嗯嗯是啊！！男神给女神的，我激动死了
ECM-050462,我敲锣打鼓在浦东机场等你！！！,泪牛满面哦那时肯定
ECM-031080,懂就好…,嘿嘿，那是自然了哈。
LCCC-087025,"睡觉就不饿了
睡不着
一棍子敲晕",下不去手
ECM-059409,哈哈那倒也是若是吃粤菜怕也不输香港的,很多时尤有过之。
KDCONV-001780,"还有与歌同行，你看过吗？
我看过这部在美国拍摄的影片。
知道这是在哪里制片的吗？
这是在美国和德国制片的，这是一部什么类型的影片呢？
这是一部音乐剧情传记大片，知道是哪年上映的吗？
上映时间美国是2005年，中国香港是2006年，知道导演是谁吗？
这是由詹姆斯·曼高德执导的，还获奖了呢，知道什么奖吗？
影片获得了第78届奥斯卡金像奖最佳女主角，还记得主演都有谁吗？
有杰昆·菲尼克斯，瑞茜·威瑟斯彭，罗伯特·帕特里克等联合主演，都是实力派演员呢！
知道在哪里能看吗？我想去看一遍呢！",百度影音、爱奇艺、优酷等在线播放平台都能看呢，祝你观影愉快！
LCCC-078881,为什么总是带着帽子？,最近爱上帽子
LCCC-006956,我们班物理谢红山，彻底悲剧。,哈哈，那老头很好玩
KDCONV-002032,"北京密云精灵谷自然风景区你去过吗？
去过啊，景色非常美丽。
这个景点能玩多久呢？
能玩2小时。
这个景点的地址在哪呢？
地址在北京市密云区石城乡。这个景点什么时候开放呢？
开放时间是8:30-16:30。
门票多少钱呢？
门票26元。",附近有啥好玩的景点吗？
LCCC-105851,"今天多云啊大兄弟
傻儿子，给你超叔点面子",你们下去再吵，我可不想劝解
LCCC-103544,"想和你一起。
以后有机会一定一起！",嗯嗯。
LCCC-081101,"心情莫的表情
怎么了？","没事,就是让我教育了一下"
LCCC-067276,你闺蜜真壮实,哭了
LCCC-024635,现在已经吃好回家了，我咳嗽到喉咙差不多发不出声音了,有没有吃药有没有看医生生病还到处乱走好处乱吃
LCCC-026017,满满鸡蛋味儿,4个鸡蛋摊几个饼呢
LCCC-012063,抱抱姑娘，只有那些自己过得苦，还不思进取的才会这么怨天尤人，只知道怪国家怪社会。出口成脏的那些人在哪都一样过得不好,说这话的一般都很年轻，还觉得这世界很美好！
LCCC-079752,命里有时终须有，命里无时莫强求！,万能的这句话
LCCC-067430,"好美~隐形眼镜可以买吗？
我私你吧",谢谢
KDCONV-002063,对《人生海海》这部专辑有了解吗？,嗯，有些了解，是滚石唱片发行的一部摇滚与流行风格结合的音乐专辑。
LCCC-104641,"高三的学习好累好累～明天还要上课啊～
辛苦了！高三辛苦的你们
就是，我们从上周一就开始补课了～一周六天课
和我们以前一样",哎，累死了～
LCCC-027907,"发现的时候跑老火车站~长青园的扫墓专线
还以为这玩意消失了，原来还在啊",我也是偶然发现的
LCCC-106294,"吃独食
让你不见我哼
吃的时候怎么想不到的",让你不见我所以我一气之下全吃了哼
LCCC-050982,"过来跟我睡吧！
好啊！就怕你的睡品。。。。",那叫一个好呢！
ECM-070926,去哪玩去了？,在浙江玩呢，哈哈！
KDCONV-000855,"你了解末代皇帝这部电影吗？
了解一些，由中国、意大利、法国、英国、日本共同制作的一部影片。
太好了，那我们一起来聊聊这部经典大制作吧。
好呀，我对这部电影也是超级喜欢，而且里面还有我喜欢的女演员邬君梅。
这部影片上映的具体时间你知道吗？
知道呀，是在1987年10月23日，上映后便引起了轰动。
确实很轰动，获得了1988年第60届奥斯卡金像奖最佳影片奖。
同时还获得了第1988年第60届奥斯卡金像奖最佳摄影与最佳改编剧本奖。
这部电影当年在奥斯卡上可谓是名声大噪，包揽了九项大奖。",对了主演你还记得都有谁吗？
ECM-067387,这雷给我震醒了，也太响了,我玩电脑打一个很响的雷把我吓坏了！
ECM-022662,还没看，之前就听说很不错了,很赞。李沧东再次证明他是韩国第一导演。
LCCC-020708,"我也喜欢做梦尤其春梦
你这个，让我怎么评价啊，周公都要哭了
哈哈哈正经的尤其有时候醒来又想睡过去续上
绝对的，我是实在被我的强大做梦能力累着了！！！名字起坏了啊！！
一梦一生啊我好文艺",你在我这里又重新找到了文艺纯洁的内心
LCCC-058977,"求指教～
做双杠曲身。练三头肩钾。效果很好没练过估计做不多我一次性可以做六十多个
这个动作很少做，看来可以多尝试一下
小心点曲身练的就是用背阔三头支撑自身力量练的话容易受伤",好的。多多交流～
LCCC-036577,亲爱的阿姨，是不是要进军米其林呀,没卖相啊。。。我要学拍照片！！！
KDCONV-000935,"1967年02月10日出生，今年五十多点，作为女演员确实不小了。
我还听有人叫她劳拉·德恩？
那是她的别名。
而她是出生在美国一个电影家庭，父亲是布鲁斯·邓恩，母亲是黛安·拉德。
她的父亲我有听说过，出生美国芝加哥，有一定的名气。
获得过1983柏林影展最佳男演员银熊奖，确实有些名气。
那她的母亲你有知道什么吗？
她的母亲我知道的不多，就知道是一位美国演员，好像也有些名气。
嗯，她曾获得三次奥斯卡最佳女配角奖提名。
哇，那还是挺有实力的呀。",对呀，爸妈都是有实力的演员，所以孩子才会拍出那么多好电影。
KDCONV-001075,"是的，他共发行6张原创专辑、3张翻唱专辑，并担任专辑制作人。
还获得过台湾地区53届十大杰出青年，第11届CCTV-MTV最佳港台男歌手。
还有第24届金曲奖最佳国语男歌手，第31届香港电影金像奖最佳新演员。
哦，看的眼花缭乱的，我知道他很擅长钢琴，爵士鼓。
是的，擅长的曲风是POP，爵士乐。
还有摇滚，也是他的强项。
啊，那他的音乐《王妃》你喜欢听吗？
挺好听的，但我更喜欢《狂想曲》。
这是一张专辑里的歌，而且两岸三地都有发行。
是的，它很受欢迎，还获得了第2届【全球】【流行音乐】金榜“年度二十大金曲奖”。",还有获得第11届CCTV-MTV音乐盛典“港澳台地区年度最佳音乐电视奖”。
LCCC-077871,骗纸明明有钱,穷！成！狗！
ECM-019701,我觉得你像双子,毛，为嘛这样说。
ECM-074998,我决定买件猴子和你情侣装了。,聪哥一言九鼎哦！今晚要开心的睡不着啦！
ECM-064581,寡人想！,哈哈哈，怎么样怎么样？
KDCONV-001639,"我最喜欢《谍影重重3》，因为我喜欢里面的主演马特·达蒙，真是太帅了。
是啊，颜值与演技同在的演员那。我也很喜欢里面的女主朱丽娅·斯蒂尔斯，特别的有气质。
嗯，这部影片的上映时间是2007年吧？
是2007年8月3日，是当时很卖座的影片，各大影院也是排片很多的。
是啊，2007年的票房都能达到442824138美元，确实很厉害了。
嗯嗯，制作成本也不菲啊，有125000000美元那，大制作了哦。
嗯，确实是而且拍摄地点不单一，我记得好几个拍摄地点那，有巴黎和柏林
是啊，还有纽约那，跨越了好几个国家的拍摄，所以影片拍摄还是很用心的。
是啊，导演是保罗吧？
对，导演是保罗·格林格拉斯，而且还有大编剧托尼·吉尔罗伊的加入，也是影片的大亮点啊。",嗯，是啊，不过说实话我最开始还以为这是冒险和动作片那。
LCCC-095419,"我德善真是漂亮死了
是的呢！
我还没看完",我又续了会员
LCCC-024706,"你来啊
来了你家门口",我不在家
LCCC-056475,"瓜女子！！！这么多人在广州你也不晓得联系我们帮你搬
有你这句话都够了真的",我马上又要走了你要个人照顾好自己在东华村还是要注意点小偷猖狂！
LCCC-040673,"你去了湖南？
是啊，长沙",听说长沙的臭豆腐很正宗哦
ECM-015687,失眠了失眠了！好巧哦,好巧哦！
LCCC-062366,"在家有意思没？
基本上都宅着呢屋里没有暖气真冷啊！",嫁来北方！
KDCONV-001368,"中山公园你去过吗？
去过啊，景色挺美的。",这个景点能玩多久呢？
LCCC-015533,盆亮了,而且是满满一盆
KDCONV-002097,你好，你去过昆明湖吗？,去过呀，这里可以玩0.5小时-1小时，你可以去玩玩，挺不错的。
LCCC-010564,不不不网上找的模板改的面目全非了,怒睡觉
ECM-084629,没梦想--,一个人如果无梦想，同条咸鱼有咩也分别咧
LCCC-044762,"你宿舍就在里面，切！我8点才到家吃完饭！
不长胖啊
长啊！
我胖了四斤
你之前本来就是太瘦了，是应该长了，我也长了几斤了
你良心痛不痛啊？我之前太瘦？
哈哈，答辩论文那不是挺瘦了的嘛
我刚在吃饭的路上被人叫住说胖了
你说是的涩，胸又胖了
那是个男的",那你问候他身高
LCCC-058167,"历史总是惊人的相似，16年的最后几个小时是我和我哥们在大悦城挤来挤去看不见FM99的活动然后回家在车里坐到12点，昨天历史重演。只不过半夜出去喝酒了，回到家都五点了……
进步了进步了",进步的不仅仅是多了一项活动，昨天竟然有99年的姑娘过来搭讪，跟我这桌喝了三杯酒
