x_id,y_id,context,response,p_xy,p_x,p_y,context_paraphrased,response_paraphrased
14,13,I like playing table tennis.,It's wonderful that you enjoy being active.,0.008028492261008581,0.019877827850324985,0.055161303550447745,I'm totally into playing table tennis.,It is wonderful that you find enjoyment in being active.
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I find great enjoyment in playing basketball.,Engaging in physical activity offers significant benefits for both physiological and psychological well-being.
17,13,The weather is cloudy today.,It's wonderful that you enjoy being active.,0.0010258909108927967,0.11314563618563987,0.055161303550447745,It's a bit of a cloudy day out there today!,Awesome that you dig staying active!
19,16,The weather is windy today.,I hope the weather is nice for your activities.,0.024653880190426608,0.031700766646811165,0.17388126971113932,It's pretty breezy out there today.,Hope the weather's lovely for whatever you're up to!
10,13,I like playing basketball.,It's wonderful that you enjoy being active.,0.03560470159377407,0.18889773402308402,0.055161303550447745,I'm a big fan of hoopin'.,It is commendable that you find enjoyment in physical activity.
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I enjoy participating in basketball.,Engaging in regular physical activity confers substantial benefits upon both physical and mental well-being.
10,16,I like playing basketball.,I hope the weather is nice for your activities.,0.008299003841818803,0.18889773402308402,0.17388126971113932,I find enjoyment in participating in the sport of basketball.,Hope the weather's good for whatever you've got planned!
1,4,I want to travel to London.,Exploring new places is always rewarding.,0.0012863928281631218,0.057626754303317713,0.03780944036359679,I would like to plan a visit to London.,Embarking on journeys to novel destinations can often prove to be a deeply enriching experience.
18,17,The weather is snowy today.,Different weather brings different opportunities.,0.0036478921677020044,0.029055385929559197,0.018554199891001176,It's snowing out there today!,Varied meteorological conditions present distinct opportunities.
16,16,The weather is rainy today.,I hope the weather is nice for your activities.,0.052354829651168874,0.07061124936147024,0.17388126971113932,"Ugh, it's pouring out there today.",Hope you have good weather for whatever you're up to!
10,4,I like playing basketball.,Exploring new places is always rewarding.,0.003097551307307624,0.18889773402308402,0.03780944036359679,"Basketball is so much fun, I really enjoy playing it!",Discovering new destinations is consistently a gratifying experience.
2,3,I want to travel to Paris.,Planning ahead always makes trips better.,0.01319813911410869,0.029738654545377916,0.11372179661690561,"Oh, I'd absolutely love to jet off to Paris!",Thinking ahead always makes your adventures so much smoother and more enjoyable!
16,16,The weather is rainy today.,I hope the weather is nice for your activities.,0.052354829651168874,0.07061124936147024,0.17388126971113932,The weather is rather inclement today.,I trust the weather will be conducive to your plans.
0,0,I want to travel to New York.,That sounds like an exciting destination!,0.02648869966777733,0.04988382955327353,0.1680240307547435,"Oh, I'd absolutely love to visit New York!","Whoa, sounds like a cool place to go!"
6,7,I am learning physics.,Keep up the good work with your studies!,0.0011072331170544727,0.07473050352452039,0.004112507988056981,I'm diving into the fascinating world of physics!,You're doing such a fantastic job with your studies! Keep that wonderful momentum going!
0,9,I want to travel to New York.,It's never too late to learn something new.,0.0003849047982611276,0.04988382955327353,0.0700698399007019,"Oh, I'd just love to jet off to New York!",It is always an opportune moment to acquire new knowledge.
13,13,I like playing badminton.,It's wonderful that you enjoy being active.,0.0045272713798157815,0.009287274636018406,0.055161303550447745,I find great enjoyment in playing badminton.,It's so great to hear you love staying active!
14,13,I like playing table tennis.,It's wonderful that you enjoy being active.,0.008028492261008581,0.019877827850324985,0.055161303550447745,I'm a big fan of ping pong.,It is commendable that you derive pleasure from engaging in physical activities.
17,18,The weather is cloudy today.,It's always good to be prepared for any weather.,0.02242056332487098,0.11314563618563987,0.04436553457324437,The weather is rather overcast today.,It is always advisable to be prepared for all weather conditions.
8,6,I am learning history.,That's great that you're expanding your knowledge.,0.012444692144970512,0.027994929140010276,0.06285145050522811,I'm diving into history!,It is commendable that you are expanding your knowledge.
16,16,The weather is rainy today.,I hope the weather is nice for your activities.,0.052354829651168874,0.07061124936147024,0.17388126971113932,The weather today is rather inclement.,Wishing you wonderful weather for all your fun!
1,0,I want to travel to London.,That sounds like an exciting destination!,0.03140399168285536,0.057626754303317713,0.1680240307547435,I would very much like to travel to London.,That sounds like a cool place to go!
4,3,I want to travel to Berlin.,Planning ahead always makes trips better.,0.05547963155591268,0.13966431731977583,0.11372179661690561,I wish to travel to Berlin.,Proactive planning invariably enhances the quality of travel experiences.
0,0,I want to travel to New York.,That sounds like an exciting destination!,0.02648869966777733,0.04988382955327353,0.1680240307547435,I would be delighted to travel to New York.,That sounds like a cool place to go!
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,"It's a bit of a cloudy day today, isn't it?",I trust the weather will be conducive to your planned activities.
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,I would be delighted to travel to Berlin.,That sounds like a cool place!
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,I'm itching to go to Berlin.,That sounds like a very exciting destination!
7,6,I am learning chemistry.,That's great that you're expanding your knowledge.,0.008022834222914223,0.01722148168270239,0.06285145050522811,I'm picking up some chemistry.,That's wonderful that you are expanding your knowledge.
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,I'm really feeling the urge to jet off to Berlin.,That sounds like a promising destination.
3,0,I want to travel to Tokyo.,That sounds like an exciting destination!,0.02690737765800142,0.04703220379966399,0.1680240307547435,I wish to undertake travel to Tokyo.,That sounds like a most engaging destination!
2,3,I want to travel to Paris.,Planning ahead always makes trips better.,0.01319813911410869,0.029738654545377916,0.11372179661690561,I wish to travel to Paris.,Happy travels start with a little bit of planning!
17,18,The weather is cloudy today.,It's always good to be prepared for any weather.,0.02242056332487098,0.11314563618563987,0.04436553457324437,The meteorological conditions are characterized by cloud cover at present.,It is always advisable to be prepared for all weather conditions.
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,The weather is rather overcast today.,I trust the weather will be conducive to your planned activities.
